MAP028_EV17_PAGE0_150;\mn<\N[7]>Sao cũng được;\mn<\N[7]>Whatever;;
MAP028_EV17_PAGE0_163;\mn<\N[14]>Đúng là tên khó chịu ! Lúc nào cũng càu\r\nnhàu ! Hắn thực sự theo đuổi \N[2] sao ?;\mn<\N[14]>What a jerk! Always nagging! Is he really\r\nafter \N[2]?;;
MAP028_EV20_PAGE0_1;\mn<\N[1]>1 trâm cài tóc ? Có 1 người đánh rơi thứ\r\nnày ở đây;\mn<\N[1]>1 hairpin ? Someone dropped this here;;
MAP029;;;;
MAP029_EV3_PAGE0_0;\mn<Villager>Không ổn rồi...;\mn<Villager>I'm done...;;
MAP029_EV3_PAGE0_3;\mn<\N[1]>Anh có chuyện gì vậy ?;\mn<\N[1]>What's wrong?;;
MAP029_EV3_PAGE0_5;\mn<Villager>Tôi cần mang 1 chút gỗ về cho vợ tôi;\mn<Villager>I need to bring some wood back to my wife.;;
MAP029_EV3_PAGE0_33;\mn<\N[1]>Tôi thấy ở kia có 1 vài cái cây;\mn<\N[1]>I see some trees over there.;;
MAP029_EV3_PAGE0_35;\mn<\N[1]>Và anh đang có 1 cái cưa...;\mn<\N[1]>And you have a saw...;;
MAP029_EV3_PAGE0_37;\mn<Villager>Tôi không biết dùng nó được chưa ?;\mn<Villager>I don't know how to use it?;;
MAP029_EV3_PAGE0_40;\mn<\N[1]>Ra vậy tôi hiểu rồi;\mn<\N[1]>I see;;
MAP029_EV3_PAGE0_43;\mn<Villager>Cậu có vấn đề gì với việc này à ?;\mn<Villager>Do you have a problem with this?;;
MAP029_EV3_PAGE0_45;\mn<\N[1]>Không không tôi hiểu mà ?;\mn<\N[1]>No no I understand?;;
MAP029_EV3_PAGE0_47;\mn<Villager>Mấy tên buôn bán gỗ chết tiệt này ! Lúc cần thì không\r\nbiết chúng đi đâu.;\mn<Villager>These damn timber traders! When needed, no one knows\r\nwhere they go.;;
MAP029_EV3_PAGE0_51;\mn<Villager>Cậu có biết chặt gỗ không ?;\mn<Villager>Do you know how to chop wood?;;
MAP029_EV3_PAGE0_53;\mn<\N[1]>Tôi á ?;\mn<\N[1]>Me?;;
MAP029_EV3_PAGE0_55;\mn<Villager>Thì ngoài cậu ra thì còn ai với tôi ở đây nữa ?;\mn<Villager>Who else is here with me besides you?;;
MAP029_EV3_PAGE0_57;\mn<\N[1]>Tôi chưa bao giờ thử chặt gỗ cả...;\mn<\N[1]>I've never tried chopping wood before...;;
MAP029_EV3_PAGE0_59;\mn<Villager>Cậu nghĩ sao nếu tôi trả tiền cho cậu nên cậu giúp tôi\r\nviệc đó ?;\mn<Villager>What do you think if I pay you so you help me, with\r\nthat?;;
MAP029_EV3_PAGE0_62;\mn<\N[1]>Nếu anh có tiền sao anh không thuê những \r\nngười có khả năng hơn ?;\mn<\N[1]>If you have money, why don't you hire more\r\ncapable people?;;
MAP029_EV3_PAGE0_65;\mn<Villager>Nếu mấy tên buôn bán gỗ ở đây thì tôi đã có thể mua\r\ntrực tiếp luôn rồi.;\mn<Villager>If the lumber dealers were here I could buy it,\r\ndirectly.;;
MAP029_EV3_PAGE0_68;\mn<Villager>Với cả tôi thấy cậu cũng có mấy thanh kiếm sau lưng\r\nchắc cậu là mạo hiểm giả gì đó nhỉ ? Những người như\r\nvậy có thể lực tốt hơn 1 kẻ chỉ biết ngồi nhà làm việc\r\nnhỉ ?;\mn<Villager>Also I see you have a few swords on your back, you must\r\nbe some kind of adventurer, right? People like that have better\r\nstamina than someone who just sits at home doing work, right?;;
MAP029_EV3_PAGE0_73;\mn<\N[1]>Cũng có lý;\mn<\N[1]>That makes sense.;;
MAP029_EV3_PAGE0_76;\mn<\N[1]>À ý tôi là việc làm mạo hiểm giả á !;\mn<\N[1]>Ah, I mean the adventurer job!;;
MAP029_EV3_PAGE0_78;\mn<Villager>Sao cũng được tôi cũng không phiền lắm đâu. Mỗi người\r\ncó cách làm việc khác nhau vẫn kiếm ra tiền là đủ rồi\r\nnhỉ. ;\mn<Villager>Whatever, I don't mind too much. Everyone has a\r\ndifferent way of working and still makes money that's enough\r\nright?;;
MAP029_EV3_PAGE0_82;\mn<\N[1]>Ừ;\mn<\N[1]>Yes;;
MAP029_EV3_PAGE0_84;\mn<Villager>Vậy cậu nghĩ sao ? Muốn thử chứ ?;\mn<Villager>So what do you think? Want to try?;;
MAP029_EV3_PAGE0_96;\mn<Villager>Được rồi ! Bất cứ khi nào muốn bạn có thể quay lại gặp\r\ntôi;\mn<Villager>Okay! You can come back to me anytime you want.;;
MAP029_EV3_PAGE1_4;\mn<Villager>Cảm ơn cậu nhé;\mn<Villager>Thank you;;
MAP029_EV3_PAGE1_6;\mn<Villager>Đây là tiền của cậu;\mn<Villager>Here's your money;;
MAP029_EV3_PAGE1_18;\mn<Villager>Này tôi có ý tưởng !;\mn<Villager>Hey I have an idea!;;
MAP029_EV3_PAGE1_20;\mn<Villager>Sao chúng ta không hợp tác với nhau ?;\mn<Villager>Why don't we collaboration together?;;
MAP029_EV3_PAGE1_23;\mn<\N[1]>Hợp tác ?;\mn<\N[1]>Collaboration ?;;
MAP029_EV3_PAGE1_25;\mn<Villager>Đúng vậy ! Nếu cậu cần cậu có thể quay lại gặp tôi bất\r\nkỳ lúc nào ! Lấy gỗ giúp tôi và tôi sẽ đem về làng bán;\mn<Villager>That's right! If you need me, you can come back to me\r\nanytime! Get me some wood and I'll bring it back to the village to\r\nsell.;;
MAP029_EV3_PAGE1_28;\mn<Villager>Thế nào ? Được chứ ? Cả đôi bên đều có lợi ! Cậu có\r\nthể nhận tiền và tôi có thể mang lại về làng bán;\mn<Villager>How about it? Okay? It's a win-win! You can take the\r\nmoney and I can bring it back to the village to sell.;;
MAP029_EV3_PAGE1_31;\mn<\N[1]>Nó cũng không phải ý kiến tồi dù sao thì\r\ntôi cũng có thứ để kiếm ăn trong cái thế\r\ngiới này.;\mn<\N[1]>It's not a bad idea after all, I have\r\nsomething to make a living in this world.;;
MAP029_EV3_PAGE1_35;\mn<Villager>Thế giới ? Làm như cậu là người ngoài hành tinh không\r\nbằng ý;\mn<Villager>World? You act like you're an alien by the way;;
MAP029_EV3_PAGE1_38;\mn<\N[1]>Đúng rồi đó ! Giờ tôi mới để ý ! Sau anh\r\nkhông tỏ ra khinh bỉ với tôi à ?;\mn<\N[1]>That's right! I just noticed! After you,\r\nyou don't show contempt for me?;;
MAP029_EV3_PAGE1_41;\mn<Villager>Khinh bỉ ? Vì cậu là \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]\r\nà ?;\mn<Villager>Contempt? Because you are\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0], huh?;;
MAP029_EV3_PAGE1_44;\mn<\N[1]>Đúng rồi đó ! \N[7] cũng như vậy;\mn<\N[1]>That's right! \N[7] Same thing.;;
MAP029_EV3_PAGE1_46;\mn<Villager>\N[7] ? Haha coi như cậu đen đủi. Cậu ta\r\nthường cố tỏ ra mạnh mẽ thôi. Thường cậu ta không ưu \r\ncác tộc khác nên mới vậy á;\mn<Villager>\N[7] ? Haha, consider yourself unlucky. He usually\r\njust tries to act strong. It's usually because he doesn't\r\nfavor other races, that's why.\r\n;;
MAP029_EV3_PAGE1_50;\mn<\N[1]>Tộc khác ? Có nhiều hơn 2 tộc \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]\r\nvà \C[1]\TM[foxTribe][Gentle Fox Caste]\TM\C[0] sao ?;\mn<\N[1]>Other races? Are there more than 2 races\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0], and\r\n\C[1]\TM[foxTribe][Gentle Fox Caste]\TM\C[0]?;;
MAP029_EV3_PAGE1_53;\mn<Villager>Đúng vậy còn có tộc \C[10]\TM[dragonTribe][Arcane Rage Tribe]\TM\C[0]\r\nhọ khá là hiếu chiến và \C[29]\TM[humanTribe][Crimson Heaven Caste]\TM\C[0] tộc\r\nnày thì khá là tự cao nên tôi khuyên cậu tránh xa họ \r\nra vì họ không đối xử thân thiện lắm đâu;\mn<Villager>That's right, there's also the\r\n\C[10]\TM[dragonTribe][Arcane Rage Tribe]\TM\C[0] tribe, they're\r\nquite warlike, and \C[29]\TM[humanTribe][Crimson Heaven Caste]\TM\C[0] \r\ntribe, they're quite arrogant so I advise you to\r\nstay away from them, because they don't treat you very kindly.;;
MAP029_EV3_PAGE1_58;\mn<Villager>Chắc cậu bị bố mẹ bỏ rơi từ khi còn nhỏ nhỉ ?;\mn<Villager>Were you abandoned by your parents when you were\r\nlittle?;;
MAP029_EV3_PAGE1_61;\mn<\N[1]>Không sao anh lại hỏi vậy ?;\mn<\N[1]>Why do you ask?;;
MAP029_EV3_PAGE1_63;\mn<Villager>Xin lỗi nhé ! Thường thì những đứa trẻ mới sinh ra là\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] sẽ dễ bị bỏ rơi nhưng mà\r\nthôi tôi cũng kha khá hiểu rồi.;\mn<Villager>Sorry! Normally, newborns are,\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] \r\neasily abandoned, but well I kind of understand.;;
MAP029_EV3_PAGE1_68;\mn<Villager>Chả lẽ cậu thực sự không đến từ thế giới này à ?;\mn<Villager>Are you really not from this world?;;
MAP029_EV3_PAGE1_70;\mn<\N[1]>Nghe lạ nhỉ ? Nhưng tôi nghĩ mình thực sự\r\nlạc vào 1 thế giới khác ý. Mọi thứ xung\r\nquanh tôi rất lạ lùng.;\mn<\N[1]>Sounds strange, right? But I think I'm\r\nreally lost in another world. Everything around me\r\nis very strange.;;
MAP029_EV3_PAGE1_74;\mn<\N[1]>Lúc đó tôi đang đi nhặt nấm tự nhiên có\r\nnhững vòng xoáy như những cái cổng xuất\r\nhiện xung quanh tôi và bùm lúc tỉnh dậy tôi\r\nđang nằm ở 1 hang động với xung quanh là cổ;\mn<\N[1]>At that time I was picking mushrooms\r\nnaturally, vortexes like portals appeared around me\r\nand boom when I woke up, I was lying in a cave\r\nsurrounded by ancient;;
MAP029_EV3_PAGE1_79;\mn<\N[1]>ngữ kỳ lạ mà tôi không hiểu.;\mn<\N[1]>with strange language that I don't\r\nunderstand.;;
MAP029_EV3_PAGE1_81;\mn<Villager>Nơi cậu nói giống \C[6]Tomb Cave\C[0] vậy nhỉ ?;\mn<Villager>The place you're talking about is like\r\n\C[6]Tomb Cave\C[0] right?;;
MAP029_EV3_PAGE1_84;\mn<Villager>Này tôi biết có ai có thể giúp cậu trong trường hợp này\r\nđó ! ;\mn<Villager>Hey I know someone who can help you in this case !;;
MAP029_EV3_PAGE1_87;\mn<Villager>Cậu nên đi gặp \N[14] ở \C[6]Elm Lane\C[0] cô ta có thể\r\ngiúp cậu được gì đó đấy;\mn<Villager>You should go see \N[14] at \C[6]Elm Lane\C[0] she\r\nmight be able to help you with something;;
MAP029_EV3_PAGE1_92;\mn<Villager>Cậu biết cô ta à ? Cô ta là người có hứng với khu vực\r\nhang động đó !;\mn<Villager>You know her? She's the one interested in that area,\r\nthat cave!;;
MAP029_EV3_PAGE1_95;\mn<\N[1]>Cái tên đó có phần quen thuộc với tôi;\mn<\N[1]>That name sounds familiar to me.;;
MAP029_EV3_PAGE1_97;\mn<Villager>Được rồi ? Dù sao thì cũng nên cẩn thận tý nhé ! Cô ta\r\ncó chút vấn đề về não bộ như kiểu là hơi điên rồ á ?\r\nChắc do chui vào hang nhiều quá ! Haha;\mn<Villager>Alright? Anyway, be careful! She has some brain\r\nproblems like she's a little crazy? Probably from going into caves\r\ntoo much! Haha;;
MAP029_EV3_PAGE1_101;\mn<\N[1]>Được rồi ! Cảm ơn vì cho tôi lời khuyên.;\mn<\N[1]>Okay! Thanks for the advice.;;
MAP029_EV3_PAGE1_103;\mn<Villager>Quay lại đây bất cứ khi nào cậu cần hợp tác nhé !;\mn<Villager>Come back here whenever you need cooperation!;;
MAP029_EV3_PAGE1_112;\mn<Villager>Vậy gỗ của tôi đâu ?;\mn<Villager>So where is my wood?;;
MAP029_EV3_PAGE2_0;\mn<Villager>Vậy chúng ta hợp tác chứ ?;\mn<Villager>So we cooperate?;;
MAP029_EV3_PAGE3_6;\mn<Villager>Đây là phần thưởng của cậu;\mn<Villager>This is your reward;;
MAP030;;;;
MAP030_EV9_PAGE0_1;\mn<\N[1]>Vẫn còn bén lửa ? Có người đã từng ở đây và\r\nrời đi chưa được lâu lắm.;\mn<\N[1]>Still on fire? Someone was here and left\r\nnot long ago.;;
MAP031;;;;
MAP031_EV1_PAGE0_0;\mn<\N[2]>Xin lỗi vì anh vẫn chưa thể vào làng tôi sẽ\r\nnói chuyện này với trưởng làng.;\mn<\N[2]>Sorry you can't enter the village yet, I'll\r\ntalk to the village chief about this.;;
MAP031_EV1_PAGE0_3;\mn<\N[2]>Anh có thể chờ tôi lúc được không?;\mn<\N[2]>Can you wait for me for a moment?;;
MAP031_EV1_PAGE0_5;\mn<\N[1]>Ít nhất tôi vẫn sống là ổn rồi.;\mn<\N[1]>At least I'm here.;;
MAP031_EV1_PAGE0_7;\mn<\N[2]>Tôi xin lỗi anh vì việc của \N[7].;\mn<\N[2]>I apologize to you for your \N[7].;;
MAP031_EV1_PAGE0_9;\mn<\N[1]>Đừng lo cho tôi...;\mn<\N[1]>Don't worry about me...;;
MAP031_EV1_PAGE0_12;\mn<\N[2]>Tôi rất xin lỗi.;\mn<\N[2]>I'm so sorry.;;
MAP031_EV1_PAGE0_27;\mn<\N[1]>Thực sự thì \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] bị như vậy\r\nà...;\mn<\N[1]>Actually, \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] \r\nis like that, huh...;;
MAP031_EV2_PAGE0_1;\mn<\N[7]>Ngươi muốn gì?;\mn<\N[7]>What do you want?;;
MAP031_EV2_PAGE0_3;\mn<\N[1]>Bĩnh tĩnh nào anh bạn! Tôi chỉ muốn hỏi 1\r\nsố vài thứ thôi mà...;\mn<\N[1]>Calm down man! I just want to ask a few\r\nthings...;;
MAP031_EV2_PAGE0_6;\mn<\N[7]>Ta không có gì để nói với ngươi cả.;\mn<\N[7]>I have nothing to say to you.;;
MAP031_EV2_PAGE0_9;\mn<\N[1]>Vậy xin lỗi anh.;\mn<\N[1]>Then I'm sorry.;;
MAP031_EV2_PAGE0_14;\mn<\N[7]>Khoan đã.;\mn<\N[7]>Wait.;;
MAP031_EV2_PAGE0_19;\mn<\N[7]>Nếu ngươi muốn ta có thể trả lời\r\n1 câu hỏi cho ngươi với mỗi việc ngươi làm\r\ncho ta.;\mn<\N[7]>If you want I can answer 1 question for\r\nyou for every thing you do for me.;;
MAP031_EV2_PAGE0_23;\mn<\N[1]>Tại sao ta phải làm cho ngươi ?;\mn<\N[1]>Why should I do this to you?;;
MAP031_EV2_PAGE0_25;\mn<\N[7]>Ngươi là nô lệ nhỉ? Ta hay \N[2] cũng\r\nnhư nhau mà? Đều giao việc cho nô lệ như\r\nnhau cả.;\mn<\N[7]>You're a slave, right? Me and \N[2] are the\r\nsame? We all give work to slaves the same.;;
MAP031_EV2_PAGE0_29;\mn<\N[7]>Ít nhất ta tặng thêm cho ngươi 1 câu trả \r\nlời cho thắc mắc của ngươi.;\mn<\N[7]>At least I'll give you one more answer to\r\nyour question.;;
MAP031_EV2_PAGE0_32;\mn<\N[1]>Thôi được ngươi muốn ta làm gì.;\mn<\N[1]>Okay, what do you want me to do?;;
MAP031_EV2_PAGE0_34;\mn<\N[7]>Dù sao thì sau ta cũng phải xử lý nó. Vậy\r\nngươi giúp ta xử lý 15 con nhện thì ta sẽ\r\ncho ngươi 1 câu trả lời cho 1 câu hỏi.;\mn<\N[7]>I have to deal with it anyway. So, if you\r\nhelp me deal with 15 spiders, I'll give you an\r\nanswer to a question.;;
MAP031_EV2_PAGE0_38;\mn<\N[1]>Được thôi.;\mn<\N[1]>Okay.;;
MAP031_EV2_PAGE2_1;\mn<\N[7]>Ngươi vẫn sống à ?;\mn<\N[7]>Are you still alive?;;
MAP031_EV2_PAGE2_3;\mn<\N[1]>Sao ngươi trông có vẻ ngạc nhiên vậy ?;\mn<\N[1]>Why do you look so surprised?;;
MAP031_EV2_PAGE2_5;\mn<\N[7]>Với 1 kẻ như ngươi thì còn sống cũng là 1\r\nkỳ tích đấy;\mn<\N[7]>For someone like you, being alive is a\r\nmiracle.;;
MAP031_EV2_PAGE2_8;\mn<\N[1]>Được rồi sao cũng được ta không quan tâm.;\mn<\N[1]>Okay whatever, I don't care.;;
MAP031_EV2_PAGE2_10;\mn<\N[1]>Giờ là lời hứa của ngươi.;\mn<\N[1]>Now it's your promise.;;
MAP031_EV2_PAGE2_12;\mn<\N[7]>Được rồi ! Ngươi sẽ được quyền hỏi 1 câu \r\nhỏi;\mn<\N[7]>Okay! You will be allowed to ask 1\r\nquestion;;
MAP031_EV2_PAGE2_15;\mn<\N[1]>\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] là gì ? Sao \r\nmọi người...;What is \mn<\N[1]>\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]? \r\nWhy, everyone...;;
MAP031_EV2_PAGE2_18;\mn<\N[7]>\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] là ngươi !;\mn<\N[7]>\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0]\r\nit's you!;;
MAP031_EV2_PAGE2_20;\mn<\N[1]>Ta đã đưa ra đầy đủ câu hỏi đâu ?;\mn<\N[1]>I didn't asked full question?;;
MAP031_EV2_PAGE2_22;\mn<\N[7]>Ta đã trả lời 1 câu hỏi của ngươi;\mn<\N[7]>I have answered one of your questions.;;
MAP031_EV2_PAGE2_24;\mn<\N[1]>Nhưng đó không hẳn là 1 câu trả lời. Ít \r\nnhất cũng phải giải thích nguồn gốc gì đó \r\nchứ;\mn<\N[1]>But that's not exactly an answer. At least\r\nexplain the origin?;;
MAP031_EV2_PAGE2_28;\mn<\N[7]>Ta không có thời gian nói chuyện với 1 \r\nchủng tộc thấp kém như ngươi, ngươi nên \r\nthấy may mắn vì ta đã nói chuyện với ngươi.;\mn<\N[7]>I don't have time to talk to a lowly race\r\nlike you, you should be glad I talked to you.;;
MAP031_EV2_PAGE2_32;\mn<\N[1]>Thôi được rồi cảm ơn vì câu trả lời...;\mn<\N[1]>Okay thanks for the reply...;;
MAP031_EV2_PAGE3_0;\mn<\N[1]>Vậy ngươi cần ta giúp gì nữa không ?;\mn<\N[1]>So what else do you need my help with?;;
MAP031_EV2_PAGE3_2;\mn<\N[7]>Không biến đi !;\mn<\N[7]>No. Go away!;;
MAP031_EV4_PAGE0_1;\mn<\N[7]>Ai khóa cửa vậy ???;\mn<\N[7]>Who locked the door ???;;
MAP031_EV10_PAGE0_0;\mn<Villager>Nguyên liệu\|... Nguyên liệu\|... Nguyên liệu\|...;\mn<Villager>Ingredients\|...Ingredients\|...Ingredients\|...;;
MAP031_EV10_PAGE0_3;\mn<Villager>Không có gì hết;\mn<Villager>Nothing;;
MAP031_EV10_PAGE0_5;\mn<\N[1]>Cô đang tìm thứ gì à ?;\mn<\N[1]>Are you looking for something?;;
MAP031_EV10_PAGE0_7;\mn<Villager>Đúng ! Rất nhiều là đằng khác;\mn<Villager>Yes! A lot!;;
MAP031_EV10_PAGE0_9;\mn<Villager>Xung quanh ngôi làng này không có gì cả;\mn<Villager>There is nothing around this village.;;
MAP031_EV10_PAGE0_13;\mn<Villager>Cậu ! Cậu có thể giúp tôi tìm chúng chứ !;\mn<Villager>You! Can you help me find them!;;
MAP031_EV10_PAGE0_16;\mn<\N[1]>Chắc được ! Nếu tôi biết thứ tôi cần tìm\r\nlà gì ?;\mn<\N[1]>Sure! If I knew what I was looking for,\r\nwhat would it be?;;
MAP031_EV10_PAGE0_19;\mn<Villager>Tôi cần 10 \I[407] 20 \I[408] 5 \I[409];\mn<Villager>I need 10 \I[407] 20 \I[408] 5 \I[409];;
MAP031_EV10_PAGE0_22;\mn<\N[1]>Tại sao cô nghĩ những thứ này ở trong làng?;\mn<\N[1]>Why do you think these things are in the\r\nvillage?;;
MAP031_EV10_PAGE0_24;\mn<Villager>Tôi không biết hãy giúp tôi tìm chúng nó cần thiết cho\r\nnghiên cứu của tôi;\mn<Villager>I don't know please help me find them it is necessary\r\nfor my research;;
MAP031_EV10_PAGE0_27;\mn<\N[1]>Được rồi\....;\mn<\N[1]>Okay\....;;
MAP031_EV10_PAGE1_4;\mn<Villager>Tuyệt vời ! Đó làm tất cả những gì tôi cần !;\mn<Villager>Great ! That does everything I need !;;
MAP031_EV10_PAGE1_7;\mn<\N[1]>Cô cần những thứ này làm gì vậy ?;\mn<\N[1]>What do you need these for?;;
MAP031_EV10_PAGE1_9;\mn<Villager>Tôi đang nghiên cứu 1 phương thuốc có khả năng hồi phục\r\ntoàn bộ tổn thương và thể lực;\mn<Villager>I am researching a cure that can restore all damage and\r\nstamina.;;
MAP031_EV10_PAGE1_14;\mn<Villager>Thành công rồi !;\mn<Villager>Successful!;;
MAP031_EV10_PAGE1_16;\mn<Villager>Cảm ơn cậu rất nhiều;\mn<Villager>Thank you very much;;
MAP031_EV10_PAGE1_18;\mn<Villager>Đây hãy cầm lấy 1 phần;\mn<Villager>Here take a piece;;
MAP031_EV10_PAGE1_29;\mn<\N[1]>Cảm ơn;\mn<\N[1]>Thank you;;
MAP031_EV10_PAGE1_32;\mn<Villager>Khi nào cậu rảnh hãy giúp tôi tìm nguyên liệu tôi có\r\nthể chế tạo thêm chúng;\mn<Villager>When you have time, help me find the materials I have,\r\nI can craft more of them.;;
MAP031_EV10_PAGE1_39;\mn<Villager>Cậu có tất cả những thứ đó chưa ?;\mn<Villager>Do you have all that?;;
MAP031_EV10_PAGE2_0;\mn<Villager>Sẵn sàng tìm nguyên liệu chứ ?;\mn<Villager>Ready to find ingredients?;;
MAP031_EV10_PAGE2_9;\mn<Villager>Được rồi ! Bất cứ khi nào muốn bạn có thể quay lại gặp\r\ntôi;\mn<Villager>Okay! You can come back to me anytime you want.;;
MAP031_EV13_PAGE0_1;\mn<\N[1]>Cô ổn chứ ?;\mn<\N[1]>Are you okay?;;
MAP031_EV13_PAGE0_4;\mn<Villager>Không hề !;\mn<Villager>Not at all!;;
MAP031_EV13_PAGE0_6;\mn<Villager>Hôm qua tôi có 1 cuộc cãi nhau với con gái tôi ! Nó đã\r\ntỏ ra khó chịu và rồi rời nhà từ tối qua !;\mn<Villager>Yesterday I had an argument with my daughter! She got\r\nupset and left home last night!;;
MAP031_EV13_PAGE0_9;\mn<Villager>Từ tối qua đến tận sáng nay nó vẫn chưa về ! Điều này\r\nkhiến tôi lo lắng;\mn<Villager>From last night until this morning she still hasn't come\r\nback! This makes me worried.;;
MAP031_EV13_PAGE0_12;\mn<Villager>Cả đêm qua tôi đã không ngủ được để chờ con tôi về mà\r\nvẫn không thấy tin tức gì từ nó;\mn<Villager>I couldn't sleep all night waiting for my daughter to\r\ncome home, still no news from him.;;
MAP031_EV13_PAGE0_15;\mn<Villager>Tôi đã đi tìm xung quanh ngôi làng và nhờ mọi người\r\ngiúp đỡ nhưng vẫn chưa thấy thông tin gì về con bé;\mn<Villager>I've searched around the village and asked people for\r\nhelp but still haven't found any information about the girl.;;
MAP031_EV13_PAGE0_18;\mn<Villager>Nếu lỡ có chuyện gì xảy ra với nó thì tôi không biết\r\nphải làm sao nữa !;\mn<Villager>If something happens to it, I don't know what to do!;;
MAP031_EV13_PAGE0_21;\mn<\N[1]>Bình tĩnh nào ! Cô có biết con gái cô có\r\nthể đi đâu không ?;\mn<\N[1]>Calm down! Do you know where your daughter\r\ncould have gone?;;
MAP031_EV13_PAGE0_24;\mn<Villager>Tôi đã tìm tất cả những nơi con bé có thể ở nhưng không\r\ncó kết quả;\mn<Villager>I searched all the places she could be but no results.;;
MAP031_EV13_PAGE0_27;\mn<\N[1]>Vậy khả năng con cô có thể ở ngoài làng\r\nsao ?;\mn<\N[1]>So what's the possibility that your child\r\ncould be outside the village?;;
MAP031_EV13_PAGE0_31;\mn<Villager>Nếu con bé ra ngoài thì có lẽ nào...;\mn<Villager>If the girl goes out, then maybe...;;
MAP031_EV13_PAGE0_33;\mn<\N[1]>Thư giãn nào ! Ngoài kia không đến nỗi khắc\r\nnghiệt đến thế đâu;\mn<\N[1]>Relax! It's not that harsh out there.;;
MAP031_EV13_PAGE0_36;\mn<\N[1]>Tôi tin con gái của cô vẫn ổn thôi ! Tôi sẽ\r\ngiúp cô tìm em ấy;\mn<\N[1]>I believe your daughter is fine! I will\r\nhelp you find her.;;
MAP031_EV13_PAGE0_39;\mn<Villager>Cảm ơn cậu rất nhiều ! Tôi mong rằng con gái tôi không\r\ngặp chuyện gì\|... Nếu không thì tôi thực sự là 1 người\r\nmẹ tồi tệ;\mn<Villager>Thank you so much! I hope nothing happens to my\r\ndaughter\|... If not, then I'm really a terrible mother.;;
MAP031_EV13_PAGE1_5;\mn<Villager>Con gái tôi !;\mn<Villager>My daughter!;;
MAP031_EV13_PAGE1_8;\mn<Villager>Cảm ơn cậu đã đưa nó về;\mn<Villager>Thanks for bringing her back.;;
MAP031_EV13_PAGE1_10;\mn<\N[1]>Không có gì !;\mn<\N[1]>It's nothing !;;
MAP031_EV13_PAGE1_15;\mn<\N[1]>À đúng rồi còn thứ này nữa ! Chiếc trâm cài\r\nnày là của em nhỉ ?;\mn<\N[1]>Oh right, and this too! The brooch, is this\r\nyours?;;
MAP031_EV13_PAGE1_21;\mn<Villager>À đúng rồi cảm ơn anh !;\mn<Villager>Oh right, thank you!;;
MAP031_EV13_PAGE1_35;\mn<Villager>Con có bị thương ở đâu không ?;\mn<Villager>Are you hurt anywhere?;;
MAP031_EV13_PAGE1_37;\mn<Villager>Con đã ở đâu suốt mấy hôm qua vậy ?;\mn<Villager>Where have you been these past few days?;;
MAP031_EV13_PAGE1_40;\mn<Villager>Mẹ có biết chàng trai vừa rồi là 1 \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] không ?;\mn<Villager>Mom, do you know that the guy just now was a\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] ?;;
MAP031_EV13_PAGE1_42;\mn<Villager>Cậu ta có thể sử dụng pháp thuật đó !;\mn<Villager>He can use that magic!;;
MAP031_EV13_PAGE1_45;\mn<Villager>Con vẫn tin vào cái thứ truyền thuyết đó à ? Có thể đó\r\nlà 1 người có đôi cánh ngắn nến mới sử dụng pháp thuật\r\nthôi;\mn<Villager>Do you still believe in that legend? Maybe it's someone\r\nwith short wings who uses magic, that's all.;;
MAP031_EV13_PAGE1_53;\mn<Villager>Làm ơn hãy giúp tôi tìm con gái !;\mn<Villager>Please help me find my daughter!;;
MAP031_EV13_PAGE2_0;\mn<Villager>Cảm ơn cậu rất nhiều !;\mn<Villager>Thank you very much!;;
MAP032;;;;
MAP032_EV3_PAGE1_0;\mn<\N[2]>Đó là thứ gì vậy ?;\mn<\N[2]>What is that thing?;;
MAP032_EV3_PAGE1_4;\mn<\N[14]>Lũ sói chạy hết rồi !;\mn<\N[14]>The wolves are all gone!;;
MAP032_EV3_PAGE1_6;\mn<\N[1]>Nó tới kìa !;\mn<\N[1]>Here it comes!;;
MAP032_EV3_PAGE3_4;\mn<\N[2]>Thứ đó sử dụng sức mạnh của băng sao ?;\mn<\N[2]>That thing uses the power of ice?;;
MAP032_EV3_PAGE3_6;\mn<\N[1]>Cô biết gì về chuyện này à \N[2] ?;\mn<\N[1]>What do you know about this \N[2] ?;;
MAP032_EV3_PAGE3_8;\mn<\N[2]>Không nhưng pháp thuật băng thì có 1 tộc\r\nchuyên sử dụng chúng;\mn<\N[2]>No, but there is a race that specializes in\r\nice magic.;;
MAP032_EV3_PAGE3_11;\mn<\N[1]>1 Tộc chuyên về pháp thuật băng ?;\mn<\N[1]>1 A race that specializes in ice magic?;;
